rxn_id,kind,pred_score,ensemble,n_int
O16AP3pp,ko,0.8332284375075522,0.8332284375075522,1
ECAtpp,ko,0.8325589200434935,0.8325589200434935,1
REPHACCOAI,ko,0.8314133733842458,0.8314133733842458,1
ULA4Ntppi,ko,0.82896266407337,0.82896266407337,1
MCTP1Bpp,ko,0.826745272403165,0.826745272403165,1
BTNtex,ko,0.8247830422189151,0.8247830422189151,1
2AGPGAT140,oe,0.8211111111111111,0.8211111111111111,1
2AGPE181tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPGAT181,ko,0.8211111111111111,0.8211111111111111,1
2AGPG181tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPEAT141,ko,0.8211111111111111,0.8211111111111111,1
12DGR160tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPE140tipp,down,0.8211111111111111,0.8211111111111111,1
2AGPEAT120,ko,0.8211111111111111,0.8211111111111111,1
2AGPE141tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPEAT140,oe,0.8211111111111111,0.8211111111111111,1
2AGPE160tipp,down,0.8211111111111111,0.8211111111111111,1
12DGR181tipp,oe,0.8211111111111111,0.8211111111111111,1
VALTA,oe,0.8211111111111111,0.8211111111111111,1
2AGPG120tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPG140tipp,down,0.8211111111111111,0.8211111111111111,1
2AGPGAT161,down,0.8211111111111111,0.8211111111111111,1
2AGPE160tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPG140tipp,ko,0.8211111111111111,0.8211111111111111,1
12DGR140tipp,down,0.8211111111111111,0.8211111111111111,1
12DGR140tipp,ko,0.8211111111111111,0.8211111111111111,1
12DGR180tipp,down,0.8211111111111111,0.8211111111111111,1
2AGPGAT141,ko,0.8211111111111111,0.8211111111111111,1
2AGPEAT160,oe,0.8211111111111111,0.8211111111111111,1
12DGR161tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPEAT141,down,0.8211111111111111,0.8211111111111111,1
12DGR160tipp,down,0.8211111111111111,0.8211111111111111,1
2AGPEAT161,ko,0.8211111111111111,0.8211111111111111,1
2AGPE161tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPEAT120,down,0.8211111111111111,0.8211111111111111,1
2AGPA181tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPE120tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPG180tipp,down,0.8211111111111111,0.8211111111111111,1
2AGPGAT120,down,0.8211111111111111,0.8211111111111111,1
2AGPA120tipp,down,0.8211111111111111,0.8211111111111111,1
2AGPA140tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPA120tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPEAT181,ko,0.8211111111111111,0.8211111111111111,1
12DGR141tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPA181tipp,down,0.8211111111111111,0.8211111111111111,1
12DGR180tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPEAT180,oe,0.8211111111111111,0.8211111111111111,1
2AGPGAT120,ko,0.8211111111111111,0.8211111111111111,1
2AGPA161tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPE140tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPGAT181,down,0.8211111111111111,0.8211111111111111,1
2AGPG180tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPG161tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPGAT180,oe,0.8211111111111111,0.8211111111111111,1
2AGPE180tipp,down,0.8211111111111111,0.8211111111111111,1
2AGPGAT161,ko,0.8211111111111111,0.8211111111111111,1
2AGPE180tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPGAT160,oe,0.8211111111111111,0.8211111111111111,1
2AGPGAT141,down,0.8211111111111111,0.8211111111111111,1
2AGPA141tipp,down,0.8211111111111111,0.8211111111111111,1
2AGPA160tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPA141tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPEAT181,down,0.8211111111111111,0.8211111111111111,1
2AGPG160tipp,down,0.8211111111111111,0.8211111111111111,1
2AGPG160tipp,ko,0.8211111111111111,0.8211111111111111,1
2AGPG141tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPEAT161,down,0.8211111111111111,0.8211111111111111,1
2AGPA180tipp,oe,0.8211111111111111,0.8211111111111111,1
2AGPA161tipp,down,0.8211111111111111,0.8211111111111111,1
3OXCOAT,ko,0.8200922681615058,0.8200922681615058,1
UDCPPtppi,ko,0.8200396051503962,0.8200396051503962,1
OMPHHX,ko,0.8197055173179535,0.8197055173179535,1
O16AT,ko,0.8175655784147194,0.8175655784147194,1
ECOAH8,ko,0.8142654561490819,0.8142654561490819,1
ECOAH4,ko,0.8133598472112653,0.8133598472112653,1
MLTGY4pp,ko,0.8124253654731467,0.8124253654731467,1
OXDHCOAT,ko,0.8099526797886932,0.8099526797886932,1
HACD7,ko,0.8098881460555083,0.8098881460555083,1
ACACT8r,ko,0.8049352357247973,0.8049352357247973,1
OMMBLHX,down,0.8006645336425491,0.8006645336425491,1
OHPHM,ko,0.7997478619857231,0.7997478619857231,1
MCTP1Bpp,down,0.7965140149717274,0.7965140149717274,1
EDD,ko,0.7933155770799807,0.7933155770799807,1
PPCSCT,ko,0.7928959018194971,0.7928959018194971,1
MDDEP3pp,down,0.7885277757677582,0.7885277757677582,1
ACGAMT,ko,0.787580486583406,0.787580486583406,1
HACD2,ko,0.7862970082155585,0.7862970082155585,1
OMPHHX,down,0.786155998541111,0.786155998541111,1
OMBZLM,ko,0.7851468676310556,0.7851468676310556,1
NADS1,down,0.7844444444444445,0.7844444444444445,1
H2Otpp,oe,0.7844444444444445,0.7844444444444445,1
DALAt2pp,oe,0.7844444444444445,0.7844444444444445,1
MMM,down,0.7834341325003742,0.7834341325003742,1
UPLA4FNF,ko,0.7812865342641324,0.7812865342641324,1
MLTGY1pp,ko,0.7806030787592143,0.7806030787592143,1
ACOAD4f,down,0.7805555555555556,0.7805555555555556,1
UAPGR,down,0.7805555555555556,0.7805555555555556,1
ACOTA,down,0.7805555555555556,0.7805555555555556,1
ICDHyr,down,0.7805555555555556,0.7805555555555556,1
ASPK,down,0.7772222222222223,0.7772222222222223,1
12DGR120tipp,oe,0.7772222222222223,0.7772222222222223,1
ACOAD7f,ko,0.7769279830212483,0.7769279830212483,1
ACOAD8f,ko,0.77660797003501,0.77660797003501,1
TALA,ko,0.7757867161092258,0.7757867161092258,1
MLTGY3pp,ko,0.775745095098677,0.775745095098677,1
ECOAH8,down,0.774274971383042,0.774274971383042,1
ULA4Ntppi,down,0.7740565006200673,0.7740565006200673,1
HSST,down,0.7738888888888888,0.7738888888888888,1
VALTA,down,0.7738888888888888,0.7738888888888888,1
IPPS,down,0.7738888888888888,0.7738888888888888,1
TKT1,down,0.7738888888888888,0.7738888888888888,1
HACD8,ko,0.7734339586204111,0.7734339586204111,1
THMtex,ko,0.7733485124826334,0.7733485124826334,1
OHPHM,down,0.772984298826704,0.772984298826704,1
MDDEP4pp,ko,0.7716064943336701,0.7716064943336701,1
MDDEP1pp,ko,0.7712052339168651,0.7712052339168651,1
G1PACT,oe,0.7711111111111111,0.7711111111111111,1
MDDCP3pp,ko,0.770163678088709,0.770163678088709,1
NDPK4,down,0.7694444444444445,0.7694444444444445,1
GLYCTO2,ko,0.7694444444444445,0.7694444444444445,1
O16AUNDtpp,down,0.7692086550436938,0.7692086550436938,1
PPCSCT,down,0.7688310129279822,0.7688310129279822,1
CLPNS160pp,ko,0.7687885428285891,0.7687885428285891,1
CLPNS161pp,ko,0.7687885428285891,0.7687885428285891,1
THMtex,down,0.7685806764376725,0.7685806764376725,1
ACKr,oe,0.7672222222222222,0.7672222222222222,1
AGPR,down,0.7672222222222222,0.7672222222222222,1
EDA,ko,0.7664759581653997,0.7664759581653997,1
MDH2,ko,0.7651903096785879,0.7651903096785879,1
MCTP2App,ko,0.7645981806698408,0.7645981806698408,1
MDDCP2pp,ko,0.7640269347173214,0.7640269347173214,1
MLDEP2pp,ko,0.762915564046495,0.762915564046495,1
UAGDP,down,0.7627777777777778,0.7627777777777778,1
ACOAD2f,down,0.7627777777777778,0.7627777777777778,1
ECOAH2,oe,0.7627777777777778,0.7627777777777778,1
ILETA,down,0.7627777777777778,0.7627777777777778,1
ADNK1,ko,0.7627777777777778,0.7627777777777778,1
DHAPT,oe,0.7627777777777778,0.7627777777777778,1
REPHACCOAI,down,0.7621559591124478,0.7621559591124478,1
AADDGT,ko,0.762094239576532,0.762094239576532,1
3OXCOAT,down,0.7616158712877,0.7616158712877,1
O16AP1pp,down,0.7613896443684492,0.7613896443684492,1
ECAP1pp,down,0.7613896443684492,0.7613896443684492,1
ECAtpp,down,0.7608982804303648,0.7608982804303648,1
UPLA4FNT,ko,0.7605682831852392,0.7605682831852392,1
ECAP3pp,down,0.7596424192677829,0.7596424192677829,1
ECAP2pp,down,0.7596424192677829,0.7596424192677829,1
O16AP3pp,down,0.7596424192677829,0.7596424192677829,1
O16AP2pp,down,0.7596424192677829,0.7596424192677829,1
OMBZLM,down,0.7583833044720365,0.7583833044720365,1
DHAPT,ko,0.7583333333333333,0.7583333333333333,1
NADK,down,0.7583333333333333,0.7583333333333333,1
ASNS1,down,0.7574101565966814,0.7574101565966814,1
DKGLCNR1,down,0.7569807931920624,0.7569807931920624,1
ADSL1r,down,0.7566666666666667,0.7566666666666667,1
APCS,down,0.7557379880675404,0.7557379880675404,1
PGI,oe,0.7538888888888889,0.7538888888888889,1
SHK3Dr,oe,0.7538888888888889,0.7538888888888889,1
ANPRT,down,0.7538888888888889,0.7538888888888889,1
CTECOAI7,oe,0.7538888888888889,0.7538888888888889,1
CTECOAI8,down,0.7535734817018782,0.7535734817018782,1
BTNtex,down,0.7511585388139328,0.7511585388139328,1
CDPMEK,down,0.7505555555555555,0.7505555555555555,1
CTECOAI7,down,0.7505555555555555,0.7505555555555555,1
MMM,oe,0.7479724344308711,0.7479724344308711,1
ACHBS,down,0.7477777777777778,0.7477777777777778,1
HISTP,down,0.7477777777777778,0.7477777777777778,1
TMDS,oe,0.7477777777777778,0.7477777777777778,1
COLIPAKpp,ko,0.746916499462498,0.746916499462498,1
ARGDC,down,0.7466798668934721,0.7466798668934721,1
UPLA4FNF,down,0.7464575697814697,0.7464575697814697,1
UDCPPtppi,down,0.7464535869106269,0.7464535869106269,1
HACD1,ko,0.7459576848480505,0.7459576848480505,1
ASNS1,ko,0.7458890247414454,0.7458890247414454,1
PSD160,oe,0.7444444444444445,0.7444444444444445,1
ALAALAr,down,0.7444444444444445,0.7444444444444445,1
PGI,down,0.7444444444444445,0.7444444444444445,1
O16AT,down,0.7439795601749503,0.7439795601749503,1
MPTG2,ko,0.7439404983286461,0.7439404983286461,1
FCLK,down,0.7431369999686802,0.7431369999686802,1
RMK,down,0.7431369999686802,0.7431369999686802,1
SPMDAT2,down,0.7407931339897561,0.7407931339897561,1
SPMDAT1,down,0.7407931339897561,0.7407931339897561,1
ACGAMT,down,0.7405947529921423,0.7405947529921423,1
AKGDH,oe,0.7405555555555555,0.7405555555555555,1
PGL,oe,0.7405555555555555,0.7405555555555555,1
DHQTi,down,0.7405555555555555,0.7405555555555555,1
FACOAE161,oe,0.7405555555555555,0.7405555555555555,1
DHACOAH,ko,0.7401612586005609,0.7401612586005609,1
OMMBLHX,oe,0.7400906538942545,0.7400906538942545,1
FRUK,down,0.7392680878586195,0.7392680878586195,1
OXDHCOAT,down,0.7390088601152791,0.7390088601152791,1
AGMHE,down,0.7374190737811686,0.7374190737811686,1
DHFR,down,0.7372222222222222,0.7372222222222222,1
AACPS4,oe,0.7372222222222222,0.7372222222222222,1
FRULYSK,down,0.7367922200742787,0.7367922200742787,1
ACOAD4f,oe,0.7355555555555555,0.7355555555555555,1
MDDCP3pp,down,0.7354862345904942,0.7354862345904942,1
DHNPTE,down,0.7349385364940103,0.7349385364940103,1
ADOCBIK,down,0.7349318451503145,0.7349318451503145,1
LA4NTpp,ko,0.7339690786990754,0.7339690786990754,1
CLPNS160pp,down,0.7339595783459264,0.7339595783459264,1
CLPNS161pp,down,0.7339595783459264,0.7339595783459264,1
MLTGY4pp,down,0.7337051955871544,0.7337051955871544,1
OBTFL,ko,0.731820695764622,0.731820695764622,1
BUTCT,ko,0.7313777457336903,0.7313777457336903,1
PROD2,down,0.731243531811648,0.731243531811648,1
HXCT,ko,0.7312008031802658,0.7312008031802658,1
METDabcpp,down,0.7311671673616748,0.7311671673616748,1
AACPS4,down,0.7305555555555555,0.7305555555555555,1
ASNS2,oe,0.7305555555555555,0.7305555555555555,1
THDPS,down,0.7305555555555555,0.7305555555555555,1
SUCDi,down,0.7305555555555555,0.7305555555555555,1
FBA3,down,0.7305555555555555,0.7305555555555555,1
ECOAH7,oe,0.7305555555555555,0.7305555555555555,1
SUCOAS,down,0.7305555555555555,0.7305555555555555,1
CA2tex,down,0.7305555555555555,0.7305555555555555,1
METDtex,down,0.730481435218985,0.730481435218985,1
MDDEP2pp,ko,0.7301909709375988,0.7301909709375988,1
MANAO,down,0.7300308709810114,0.7300308709810114,1
AMANK,down,0.7292151118989962,0.7292151118989962,1
AST,down,0.7290562733391927,0.7290562733391927,1
ASNS1,oe,0.729021285153407,0.729021285153407,1
MDDEP3pp,oe,0.7279538960194637,0.7279538960194637,1
DHACOAH,down,0.7279531556346949,0.7279531556346949,1
DHPTDNRN,down,0.727687403880118,0.727687403880118,1
BWCOGDS1,down,0.727396157372794,0.727396157372794,1
MDH2,down,0.7271811067070891,0.7271811067070891,1
REPHACCOAI,oe,0.7266942610429448,0.7266942610429448,1
5DGLCNR,down,0.7266252036224028,0.7266252036224028,1
ECOAH8,oe,0.7258796730562532,0.7258796730562532,1
UPLA4FNT,down,0.7257393187025765,0.7257393187025765,1
OMPHHX,oe,0.7255821187928164,0.7255821187928164,1
DSBAO1,ko,0.7252407548411814,0.7252407548411814,1
MCTP1Bpp,oe,0.7248335676189243,0.7248335676189243,1
MLTGY2pp,ko,0.7247824718664838,0.7247824718664838,1
SSALy,down,0.7244943039292528,0.7244943039292528,1
NH4tpp,oe,0.7244444444444444,0.7244444444444444,1
RPI,down,0.7244444444444444,0.7244444444444444,1
ARGSL,oe,0.7244444444444444,0.7244444444444444,1
SPMS,down,0.7243120572844693,0.7243120572844693,1
3OXCOAT,oe,0.7236875691933763,0.7236875691933763,1
3HAD60,down,0.7236179426147996,0.7236179426147996,1
CRNDabcpp,down,0.7235355244175883,0.7235355244175883,1
MLTGY1pp,down,0.7230384313426431,0.7230384313426431,1
M1PD,down,0.7224850753396828,0.7224850753396828,1
SBTPD,down,0.7224850753396828,0.7224850753396828,1
MLTGY3pp,down,0.7224265961286771,0.7224265961286771,1
AADDGT,down,0.7219796024631984,0.7219796024631984,1
ADMDC,down,0.7219665100828242,0.7219665100828242,1
CTECOAI6,down,0.7217171921078044,0.7217171921078044,1
PROD2,ko,0.7216293887130971,0.7216293887130971,1
BTNt2ipp,ko,0.7210408294112377,0.7210408294112377,1
NADPPPS,down,0.7200540547277832,0.7200540547277832,1
SGDS,down,0.7199945868486752,0.7199945868486752,1
PFK_2,down,0.7198974079846032,0.7198974079846032,1
ENTCS,down,0.719123421820703,0.719123421820703,1
MDDEP1pp,down,0.7189262591309649,0.7189262591309649,1
ACHBS,oe,0.7188888888888889,0.7188888888888889,1
ACOAD3f,oe,0.7188888888888889,0.7188888888888889,1
AICART,down,0.7188888888888889,0.7188888888888889,1
HSK,down,0.7188888888888889,0.7188888888888889,1
GND,down,0.7188888888888889,0.7188888888888889,1
OMCDC,oe,0.7188888888888889,0.7188888888888889,1
ACGK,oe,0.7188888888888889,0.7188888888888889,1
PTA2,down,0.7187627714230614,0.7187627714230614,1
MLDEP1pp,ko,0.7186118737567938,0.7186118737567938,1
GDMANE,down,0.7183834750822546,0.7183834750822546,1
OBTFL,down,0.7182891483108415,0.7182891483108415,1
NACODA,down,0.7182446475361395,0.7182446475361395,1
GHBDHx,down,0.7178686992262093,0.7178686992262093,1
3HAD40,down,0.7172893761489417,0.7172893761489417,1
GALt2pp,down,0.7163964539836576,0.7163964539836576,1
ABTA,down,0.7161425181569093,0.7161425181569093,1
AST,ko,0.7155627657453273,0.7155627657453273,1
GLCt2pp,down,0.7153788793293706,0.7153788793293706,1
HEPT3,down,0.7152275795459707,0.7152275795459707,1
HADPCOADH3,ko,0.714974597409256,0.714974597409256,1
ACACT4r,down,0.7149336267206226,0.7149336267206226,1
DADK,down,0.714777754583836,0.714777754583836,1
DGK1,down,0.714777754583836,0.714777754583836,1
THMtex,oe,0.714264978661168,0.714264978661168,1
FTHFLi,ko,0.7140263955473545,0.7140263955473545,1
FACOAE60,down,0.7139146309244452,0.7139146309244452,1
CYTK2,down,0.7138967072801387,0.7138967072801387,1
3HAD160,down,0.7138422549412383,0.7138422549412383,1
3HAD161,down,0.7138422549412383,0.7138422549412383,1
BWCOS,down,0.7136636193354796,0.7136636193354796,1
ULA4Ntppi,oe,0.7134826208717727,0.7134826208717727,1
FBA3,oe,0.7133333333333334,0.7133333333333334,1
ALATA_L,ko,0.7133333333333334,0.7133333333333334,1
UGMDDS,oe,0.7133333333333334,0.7133333333333334,1
FTHFD,ko,0.7131692973475571,0.7131692973475571,1
DKGLCNR1,oe,0.7127938708159325,0.7127938708159325,1
MLTGY2pp,down,0.7126959949428707,0.7126959949428707,1
FACOAE180,ko,0.7126657663383783,0.7126657663383783,1
TAGURr,down,0.7124899287699099,0.7124899287699099,1
OHPHM,oe,0.7124104190784095,0.7124104190784095,1
O16GLCT2,ko,0.7120921215893324,0.7120921215893324,1
AM4PA,down,0.7119709658976032,0.7119709658976032,1
SSALx,down,0.7118877707290745,0.7118877707290745,1
UDCPDPpp,down,0.7117979831935975,0.7117979831935975,1
ECA4OALpp,ko,0.7117054580535228,0.7117054580535228,1
O16A4Lpp,ko,0.7117054580535228,0.7117054580535228,1
BWCOS,ko,0.7115187935957067,0.7115187935957067,1
PPCSCT,oe,0.7113633848445821,0.7113633848445821,1
SUCCt3pp,down,0.7111755500317657,0.7111755500317657,1
S4FE4SR,ko,0.7111725350578003,0.7111725350578003,1
FRUK,oe,0.7111667763588836,0.7111667763588836,1
GLYC3Pt6pp,down,0.7107254521393319,0.7107254521393319,1
BUTCT,down,0.7107211100471097,0.7107211100471097,1
MTAN,down,0.7106296135472964,0.7106296135472964,1
IDOND2,down,0.7105989846844838,0.7105989846844838,1
PACCOAL,ko,0.7101447830666895,0.7101447830666895,1
R1PK,down,0.7099632933458279,0.7099632933458279,1
COLIPAKpp,down,0.7098228121256842,0.7098228121256842,1
FACOAE60,ko,0.7097964994853847,0.7097964994853847,1
ECOAH3,ko,0.7096602577739021,0.7096602577739021,1
GALCTLO,down,0.7096011939359927,0.7096011939359927,1
SPMDAT2,ko,0.7094050162224074,0.7094050162224074,1
SPMDAT1,ko,0.7094050162224074,0.7094050162224074,1
NDPK5,down,0.7091732582394121,0.7091732582394121,1
SKMt2pp,down,0.7089682314103476,0.7089682314103476,1
GMHEPK,down,0.7089568938023141,0.7089568938023141,1
O16GLCT1,ko,0.7087597077168957,0.7087597077168957,1
O16GALFT,ko,0.7087597077168957,0.7087597077168957,1
O16AUNDtpp,oe,0.7086347752953993,0.7086347752953993,1
LIPAMPL,down,0.708536860506076,0.708536860506076,1
EAR140x,down,0.7083919006609347,0.7083919006609347,1
PPAKr,down,0.7083610016275339,0.7083610016275339,1
GHMT2r,oe,0.7083333333333334,0.7083333333333334,1
ACODA,oe,0.7083333333333334,0.7083333333333334,1
ACGS,down,0.7083333333333334,0.7083333333333334,1
ACODA,down,0.7083333333333334,0.7083333333333334,1
ARGSS,down,0.7083333333333334,0.7083333333333334,1
DTMPK,down,0.7083333333333334,0.7083333333333334,1
P5CD,down,0.7082526073404378,0.7082526073404378,1
3KGK,down,0.7081845796217154,0.7081845796217154,1
HEPK1,down,0.7079341821578928,0.7079341821578928,1
MCTP2App,down,0.7079181595743456,0.7079181595743456,1
ADNCYC,down,0.7077013185537725,0.7077013185537725,1
ASPO3,ko,0.7075568104773838,0.7075568104773838,1
CRNabcpp,down,0.7074547157262409,0.7074547157262409,1
GLYBabcpp,down,0.7074547157262409,0.7074547157262409,1
UDCPDPpp,ko,0.7074031017150266,0.7074031017150266,1
CLPNS181pp,ko,0.707391051239029,0.707391051239029,1
HEPT2,down,0.7072085239159832,0.7072085239159832,1
PSD181,down,0.707084200330701,0.707084200330701,1
ACOATA,ko,0.7069967740208237,0.7069967740208237,1
EAR140y,down,0.7069626585642664,0.7069626585642664,1
G6Pt6_2pp,down,0.7068265189651932,0.7068265189651932,1
GMHEPAT,down,0.7067834745553544,0.7067834745553544,1
FACOAE180,down,0.7067451907545076,0.7067451907545076,1
BTNt2ipp,down,0.7066404963908657,0.7066404963908657,1
ULA4NFT,ko,0.7064245134364108,0.7064245134364108,1
PPPGO,ko,0.7062818787849513,0.7062818787849513,1
OPHHX,ko,0.7060087207332315,0.7060087207332315,1
AGMHE,ko,0.7059584515495825,0.7059584515495825,1
FRULYSK,ko,0.7058192521546688,0.7058192521546688,1
FRUK,ko,0.705801146087822,0.705801146087822,1
HADPCOADH3,down,0.7056405558513835,0.7056405558513835,1
NADN,down,0.705414916719219,0.705414916719219,1
MLDEP2pp,down,0.7053509166299238,0.7053509166299238,1
CTECOAI8,oe,0.7051781833750894,0.7051781833750894,1
HACD8,down,0.7051136764949898,0.7051136764949898,1
IDOND,down,0.7049813536452698,0.7049813536452698,1
O16A4Lpp,down,0.7047008708561221,0.7047008708561221,1
ECA4OALpp,down,0.7047008708561221,0.7047008708561221,1
GLYCDx,down,0.7045564871436945,0.7045564871436945,1
ADOCBLabcpp,down,0.7045503400288279,0.7045503400288279,1
S4FE4ST,ko,0.7042346501059191,0.7042346501059191,1
GTPDPK,down,0.7041498764887265,0.7041498764887265,1
CRNDabcpp,ko,0.704060934569245,0.704060934569245,1
ORNDC,down,0.7039279592723863,0.7039279592723863,1
PTA2,ko,0.7034488181485801,0.7034488181485801,1
2DGULRGy,down,0.7033573971959582,0.7033573971959582,1
EDD,down,0.7033347377185293,0.7033347377185293,1
MALCOAMT,ko,0.7031555112287401,0.7031555112287401,1
TDPADGAT,ko,0.7030552343371872,0.7030552343371872,1
FTHFD,down,0.7030001699832592,0.7030001699832592,1
CRNDabcpp,oe,0.7025070395440808,0.7025070395440808,1
AMANK,ko,0.7024611417163582,0.7024611417163582,1
ASPO3,down,0.7024574113786334,0.7024574113786334,1
PPPGO3,ko,0.7023832581327598,0.7023832581327598,1
MDDCP4pp,ko,0.7023106691261084,0.7023106691261084,1
URDGLYCD,down,0.7021299432080366,0.7021299432080366,1
ORNabcpp,down,0.7019616429990866,0.7019616429990866,1
ASPT,down,0.7019327896459922,0.7019327896459922,1
ACACT8r,down,0.7018182986558015,0.7018182986558015,1
ULA4NFT,down,0.701604795785743,0.701604795785743,1
ALAt2pp_copy1,down,0.7015467514304855,0.7015467514304855,1
EAR100y,down,0.7015138912165045,0.7015138912165045,1
HXCT,down,0.7014176155329128,0.7014176155329128,1
AMMQLT8,down,0.7013534746236804,0.7013534746236804,1
FRULYSK,oe,0.7013305220047756,0.7013305220047756,1
ASNNpp,down,0.7012911846075689,0.7012911846075689,1
CBPS,down,0.7012061276048882,0.7012061276048882,1
ACOAD1f,down,0.7011834540549026,0.7011834540549026,1
HEMEOS,down,0.7011751531617563,0.7011751531617563,1
NDPK8,down,0.7011730003147466,0.7011730003147466,1
AMANK,oe,0.7011138003992603,0.7011138003992603,1
OXDHCOAT,oe,0.7010805580209554,0.7010805580209554,1
ECAP1pp,oe,0.7008157646201547,0.7008157646201547,1
O16AP1pp,oe,0.7008157646201547,0.7008157646201547,1
GLCATr,ko,0.7007905017201743,0.7007905017201743,1
MLDCP3App,ko,0.7007758257049291,0.7007758257049291,1
S4FE4ST,down,0.7006242340785322,0.7006242340785322,1
2DGULRGx,down,0.7004577260988993,0.7004577260988993,1
SERASr,down,0.700400517851328,0.700400517851328,1
ECAtpp,oe,0.7003244006820702,0.7003244006820702,1
ASNN,down,0.700248313685408,0.700248313685408,1
CFAS180G,ko,0.7002455718979129,0.7002455718979129,1
FACOAE181,ko,0.7002004094171111,0.7002004094171111,1
CU1abcpp,down,0.7001302968776841,0.7001302968776841,1
POAACR,down,0.7000126965280836,0.7000126965280836,1
NTPP6,down,0.6998631512660771,0.6998631512660771,1
F6Pt6_2pp,down,0.6998619447144764,0.6998619447144764,1
DHACOAH,oe,0.6998518441349588,0.6998518441349588,1
ARBTNabcpp,down,0.6994746159741552,0.6994746159741552,1
CPGNabcpp,down,0.6994746159741552,0.6994746159741552,1
PE160abcpp,down,0.6994444444444444,0.6994444444444444,1
HACD6,oe,0.6994444444444444,0.6994444444444444,1
PRPPS,ko,0.6994444444444444,0.6994444444444444,1
PRAIi,down,0.6994444444444444,0.6994444444444444,1
PRMICI,down,0.6994444444444444,0.6994444444444444,1
FBA3,ko,0.6994444444444444,0.6994444444444444,1
PSCVT,down,0.6994444444444444,0.6994444444444444,1
P5CR,down,0.6994444444444444,0.6994444444444444,1
G1SAT,down,0.6994444444444444,0.6994444444444444,1
G6PDH2r,down,0.6994444444444444,0.6994444444444444,1
MDDEP2pp,down,0.6994246392275192,0.6994246392275192,1
CFAS180E,ko,0.6992804833135858,0.6992804833135858,1
ARBabcpp,down,0.6990891204888992,0.6990891204888992,1
O16AP3pp,oe,0.6990685395194883,0.6990685395194883,1
O16AP2pp,oe,0.6990685395194883,0.6990685395194883,1
ECAP3pp,oe,0.6990685395194883,0.6990685395194883,1
ECAP2pp,oe,0.6990685395194883,0.6990685395194883,1
HEMEOS,ko,0.6990303274219833,0.6990303274219833,1
FCLK,oe,0.6989500775925503,0.6989500775925503,1
RMK,oe,0.6989500775925503,0.6989500775925503,1
LIPATPT,down,0.698803026586053,0.698803026586053,1
EAR100x,down,0.6986142201194456,0.6986142201194456,1
PACCOAE,ko,0.6984645605615741,0.6984645605615741,1
SUCCt3pp,ko,0.6983547898661239,0.6983547898661239,1
GGGABADr,down,0.6983017957219094,0.6983017957219094,1
MDDEP4pp,down,0.6981719970783488,0.6981719970783488,1
SSALy,ko,0.6981306047656609,0.6981306047656609,1
XYLUt2pp,down,0.6981017430475674,0.6981017430475674,1
DHBS,down,0.698050814391977,0.698050814391977,1
DSBAO1,down,0.6979838928544337,0.6979838928544337,1
PACCOAL,down,0.6979671795908846,0.6979671795908846,1
DAAD,ko,0.6978608344946733,0.6978608344946733,1
OMBZLM,oe,0.697809424723742,0.697809424723742,1
FACOAE140,ko,0.6977739804354022,0.6977739804354022,1
DSERDHr,down,0.6977523412687161,0.6977523412687161,1
CFAS160G,ko,0.6976906488201327,0.6976906488201327,1
ACACCT,ko,0.6976309286863981,0.6976309286863981,1
2DGULRy,down,0.6975009558415147,0.6975009558415147,1
FACOAE141,ko,0.6974558710605814,0.6974558710605814,1
MLDCP2App,ko,0.697403541694038,0.697403541694038,1
TDSR1,down,0.6971009133030208,0.6971009133030208,1
TDSR2,down,0.6971009133030208,0.6971009133030208,1
APCS,oe,0.6969782903507971,0.6969782903507971,1
XANt2pp,down,0.6968131203819032,0.6968131203819032,1
TPRDCOAS,down,0.6966903060028535,0.6966903060028535,1
LPLIPAL2ATE181,ko,0.6966356480727015,0.6966356480727015,1
PYRt2rpp,down,0.6966134526242188,0.6966134526242188,1
UACMAMO,down,0.696425217539534,0.696425217539534,1
GLYBt2pp,down,0.6963763929281318,0.6963763929281318,1
GLCATr,down,0.6963405885946592,0.6963405885946592,1
MLDCP1Bpp,ko,0.6962971006367216,0.6962971006367216,1
MLDCP2Bpp,ko,0.6962971006367216,0.6962971006367216,1
